port, timestamp,snr,signal,noise,ms
p1,1764318332.0744,3.508,-57.96,-76.62,18.6
p1,1764318341.9029,3.509,-58.11,-76.11,17.93
p1,1764318341.9249,3.514,-58.23,-75.64,17.33
p1,1764318342.0422,3.514,-58.11,-76.03,17.85
p1,1764318342.1739,3.511,-58.23,-76.05,17.74
p1,1764318352.0024,3.508,-58.16,-76.61,18.39
p1,1764318352.0244,3.516,-58.62,-77.15,18.47
p1,1764318352.1414,3.51,-58.17,-76.49,18.26
p1,1764318352.2734,3.511,-58.15,-77.31,19.1
G,1764318358,13.069063333,-16.747463333,18.2
C,1764318359.011,5,0
p1,1764318362.1019,3.508,-58.22,-76.27,17.98
p1,1764318362.1236,3.512,-58.38,-76.57,18.12
p1,1764318362.2409,3.51,-58.16,-76.59,18.37
p1,1764318362.3729,3.509,-58.15,-76.14,17.93
p1,1764318372.2011,3.509,-58.6,-76.67,18
p1,1764318372.2232,3.511,-58.71,-76.24,17.46
p1,1764318372.3404,3.513,-58.3,-76.42,18.06
p1,1764318372.4722,3.508,-58.46,-76.95,18.43
C,1764318379.012,4,0
p1,1764318382.3006,3.507,-58.28,-76.66,18.31
p1,1764318382.3226,3.514,-57.96,-76.45,18.42
p1,1764318382.4399,3.509,-58.28,-76.64,18.3
p1,1764318382.5716,3.511,-58.49,-76.59,18.04
p1,1764318392.4001,3.512,-58.1,-76.36,18.19
p1,1764318392.4221,3.508,-58.59,-76.39,17.72
p1,1764318392.5391,3.512,-58.63,-76.75,18.06
p1,1764318392.5394,-4.692,-68.55,-77.41,8.247
p1,1764318392.6711,3.512,-58.4,-76.5,18.03
C,1764318399.012,5,0
p1,1764318402.4996,3.513,-58.52,-76.04,17.44
p1,1764318402.5214,3.514,-58.33,-76.18,17.78
p1,1764318402.5216,4.692,-67.65,-77.45,9.32
p1,1764318402.6386,3.518,-58.3,-76.2,17.82
p1,1764318402.7706,3.514,-58.62,-75.97,17.27
p1,1764318412.5989,3.508,-58.28,-76.12,17.77
p1,1764318412.6209,3.515,-58.16,-76.28,18.06
p1,1764318412.7381,3.51,-58.48,-76.05,17.5
p1,1764318412.8699,3.514,-58.07,-76.1,17.97
p1,1764318416.7621,-5.949,-69.48,-78,7.858
p1,1764318416.7636,-4.216,-70.28,-77.41,6.195
p1,1764318417.2769,-4.551,-71.07,-78.32,6.339
p1,1764318418.1559,-5.127,-70.3,-78.02,6.919
p1,1764318418.7841,4.208,-67.69,-77.84,9.706
p1,1764318418.7844,4.143,-68.46,-78.67,9.771
G,1764318418,13.069066667,-16.747466667,18.1
p1,1764318419.4046,-7.104,-64.69,-78.14,13.25
p1,1764318419.4051,4.908,-64.89,-77.34,12.19
p1,1764318420.1464,3.181,-68.49,-77.05,7.906
p1,1764318420.2786,7.008,-65.63,-78.86,13.02
p1,1764318420.4756,4.785,-66.53,-77.96,11.1
p1,1764318420.4769,-5.476,-67.08,-76.74,9.159
p1,1764318420.5409,1.844,-61.25,-77.1,15.74
p1,1764318420.5426,6.299,-61.69,-78.47,16.68
p1,1764318421.0579,7.208,-62.06,-79.07,16.92
p1,1764318421.0596,5.432,-62.1,-77.24,15.01
p1,1764318421.2499,3.119,-69.61,-77.28,6.851
p1,1764318421.2509,-5.063,-69.75,-78.31,7.914
p1,1764318421.8751,6.305,-63.11,-77.57,14.3
p1,1764318421.8766,-2.258,-63.29,-76.56,13.06
p1,1764318421.9369,-5.795,-64.08,-77.8,13.54
p1,1764318421.9386,-4.675,-63.6,-76.68,12.86
p1,1764318422.0596,-2.784,-61.19,-77.07,15.76
p1,1764318422.0604,-5.159,-61.42,-77.47,15.94
p1,1764318422.4251,7.6,-69.23,-77.45,7.521
p1,1764318422.5459,-4.276,-57.01,-77,19.94
p1,1764318422.6049,-6.212,-69.96,-77.29,6.445
p1,1764318422.6054,3.054,-68.95,-76.51,6.726
p1,1764318422.6676,-7.467,-69.63,-77.44,7.031
p1,1764318422.6984,3.513,-58.39,-76.74,18.28
p1,1764318422.7204,3.514,-58.14,-68.93,10.41
p1,1764318422.7261,2.599,-59.57,-67.67,7.379
p1,1764318422.7269,7.439,-59.51,-74.62,14.97
p1,1764318422.8376,3.508,-58.43,-72.63,14.04
p1,1764318422.8449,5.279,-65.05,-75.03,9.519
p1,1764318422.9694,3.513,-58.37,-75.7,17.24
p1,1764318423.0241,4.636,-63.39,-77.25,13.68
p1,1764318423.0244,4.318,-62.98,-77.16,14
p1,1764318423.1431,-2.07,-58.56,-76.64,18.01
p1,1764318423.1439,-4.712,-58.41,-77.44,18.97
p1,1764318423.2014,7.102,-58.27,-78.02,19.7
p1,1764318423.2034,-4.36,-58.33,-77.03,18.64
p1,1764318423.3804,-4.322,-58.43,-77.87,19.38
p1,1764318423.3806,-4.312,-58.42,-76.34,17.85
p1,1764318423.5286,3.913,-69.23,-77.63,7.732
p1,1764318423.5299,-3.939,-68.89,-76.65,6.97
p1,1764318423.6201,4.354,-58.55,-76.79,18.17
p1,1764318423.6204,4.34,-58.66,-77.58,18.87
p1,1764318423.6469,-4.706,-66.93,-76.49,9.041
p1,1764318423.6481,-4.939,-67.1,-77.1,9.552
p1,1764318423.7626,-6.36,-67.33,-77.26,9.456
p1,1764318423.7629,-4.85,-67.44,-76.76,8.788
p1,1764318423.9089,-2.208,-56.23,-76.49,20.22
p1,1764318423.9091,4.645,-56.33,-78.11,21.75
p1,1764318423.9374,-5.907,-70.42,-77.73,6.421
p1,1764318424.1436,6.314,-68.33,-77.67,8.798
p1,1764318424.2044,5.466,-62.53,-77.42,14.75
p1,1764318424.2634,5.52,-59.48,-77.03,17.48
p1,1764318424.3501,6.304,-70.51,-77.93,6.549
p1,1764318424.4366,-4.981,-56.85,-77.04,20.14
p1,1764318424.4971,7.138,-68.23,-78.13,9.425
p1,1764318424.5241,-4.635,-69.94,-77.01,6.121
p1,1764318424.5256,-5.517,-69.85,-77.61,6.968
p1,1764318424.6124,-5.934,-70.17,-77.85,6.862
p1,1764318424.7294,-7.005,-58.96,-78.37,19.36
p1,1764318424.7913,4.378,-53.85,-77.03,23.16
p1,1764318424.7926,-5.154,-53.6,-77.62,24
p1,1764318424.9386,-5.393,-67.26,-76.95,9.193
p1,1764318424.9391,-5.037,-66.58,-77.73,10.81
p1,1764318425.3586,-2.797,-61.93,-75.94,13.83
p1,1764318425.4786,2.408,-59.11,-76.67,17.48
p1,1764318425.4791,4.66,-59.19,-77.12,17.86
p1,1764318425.5049,1.79,-69.79,-76.88,6.146
p1,1764318425.5051,-5.736,-70.56,-77.97,6.543
p1,1764318425.5284,-7.085,-70.32,-77.38,6.113
p1,1764318425.5529,5.575,-68.6,-76.39,6.996
p1,1764318425.5779,-5.134,-70.72,-77.73,6.046
p1,1764318425.6299,-7.432,-60.42,-78.29,17.8
p1,1764318425.6309,1.865,-60.32,-76.84,16.42
p1,1764318425.7161,4.223,-68.22,-78.64,10.01
p1,1764318425.7169,3.619,-66.96,-77.43,10.06
p1,1764318425.7459,-2.446,-57.44,-77.11,19.62
p1,1764318425.7476,-7.284,-57.61,-77.94,20.29
p1,1764318425.8449,-4.634,-66.4,-76.46,9.608
p1,1764318425.8461,-5.806,-65.96,-77.71,11.45
p1,1764318425.9161,5.891,-70.71,-78.28,6.729
p1,1764318425.9508,5.005,-68.58,-77.13,7.898
p1,1764318425.9516,-5.054,-68.18,-77.51,8.797
p1,1764318425.9886,7.495,-67.85,-77.89,9.591
p1,1764318425.9901,3.825,-68.12,-76.92,8.183
p1,1764318426.2251,-3.135,-67.17,-76.05,8.283
p1,1764318426.3494,-5.905,-66.87,-77.21,9.916
p1,1764318426.3496,-4.731,-66.91,-76.86,9.477
p1,1764318432.7978,3.51,-58.06,-76.89,18.77
p1,1764318432.8199,3.514,-58.11,-76.63,18.46
p1,1764318432.9368,3.512,-58.41,-75.65,17.16
p1,1764318432.9371,4.667,-67.61,-76.71,8.527
p1,1764318433.0689,3.509,-58.4,-76.61,18.15
C,1764318439.013,4,0
p1,1764318442.8973,3.51,-58.58,-76,17.34
p1,1764318442.9191,3.515,-58.43,-76.06,17.55
p1,1764318442.9194,4.67,-67.79,-77.38,9.08
p1,1764318443.0364,3.509,-58.44,-77.21,18.71
p1,1764318443.1681,3.511,-58.18,-76.56,18.32
p1,1764318443.1684,4.665,-67.18,-77.55,9.947
p1,1764318452.9966,3.507,-58.29,-76.38,18.02
p1,1764318453.0186,3.506,-58.2,-76.78,18.52
p1,1764318453.1358,3.51,-58.54,-76.43,17.82
p1,1764318453.2676,3.514,-58.89,-76.72,17.76
C,1764318459.014,5,0
p1,1764318463.0961,3.515,-58.46,-76.59,18.06
p1,1764318463.1181,3.512,-58.27,-77.01,18.68
p1,1764318463.2353,3.514,-58.43,-76.74,18.24
p1,1764318463.3671,3.514,-58.88,-77.07,18.13
p1,1764318473.1956,3.507,-57.96,-76.95,18.93
p1,1764318473.2176,3.514,-58.14,-76.89,18.7
p1,1764318473.3346,-4.669,-67.72,-77.3,9.073
p1,1764318473.3348,3.512,-58.36,-76.34,17.9
p1,1764318473.4666,3.515,-58.51,-76.39,17.81
G,1764318478,13.069066667,-16.747468333,18.1
C,1764318479.005,4,0
p1,1764318483.2951,3.515,-58.44,-76.07,17.55
p1,1764318483.3168,3.512,-58.5,-76.75,18.19
p1,1764318483.4341,3.517,-58.17,-76.03,17.79
p1,1764318483.5658,3.512,-58.75,-76.3,17.48
p1,1764318493.3943,3.511,-58.38,-76.08,17.63
p1,1764318493.4163,3.514,-58.24,-75.92,17.61
p1,1764318493.5336,3.511,-58.3,-76.63,18.27
p1,1764318493.6653,3.509,-58.31,-76.39,18.02
p1,1764318494.6531,6.254,-70.57,-78.13,6.724
p1,1764318494.6553,-3.113,-69.24,-76.71,6.617
p1,1764318495.0068,6.256,-69,-77.62,7.975
p1,1764318495.0088,-2.198,-68.51,-77.3,8.183
p1,1764318495.1221,-5.097,-67.15,-78.22,10.71
p1,1764318495.7426,-7.433,-69.54,-78.02,7.823
p1,1764318495.7431,3.483,-69.2,-76.98,6.98
p1,1764318495.9106,4.857,-69.44,-77.2,6.959
p1,1764318496.2916,-7.184,-70.9,-78,6.15
p1,1764318496.7248,7.285,-61.5,-77.96,16.35
p1,1764318496.8326,4.441,-63.28,-77.38,13.93
p1,1764318496.8341,6.831,-62.8,-77.87,14.93
p1,1764318496.8866,5.832,-62.19,-77.93,15.62
p1,1764318496.9411,-3.406,-58.95,-76.79,17.77
p1,1764318497.0486,-6.353,-67.09,-77.63,10.14
p1,1764318497.0488,-2.372,-66.96,-76.92,9.506
p1,1764318497.1036,4.07,-61.9,-77.25,15.21
p1,1764318497.1048,-2.205,-62.14,-76.5,14.2
p1,1764318497.1573,-2.818,-64.1,-76.56,12.2
p1,1764318497.1593,-5.913,-64.57,-77.2,12.39
p1,1764318497.2123,4.712,-59.08,-76.64,17.48
p1,1764318497.2138,4.597,-59.15,-77.69,18.48
p1,1764318497.2673,5.891,-63.03,-77.57,14.38
p1,1764318497.2681,-3.102,-63.91,-76.85,12.71
p1,1764318497.4008,5.912,-70.17,-77.55,6.498
p1,1764318497.4021,5.721,-69.91,-77.02,6.178
p1,1764318497.5633,-3.923,-67.55,-77.3,9.265
p1,1764318497.5648,-5.956,-68.36,-78.18,9.343
p1,1764318497.6976,4.371,-61.07,-76.9,15.71
p1,1764318497.8696,4.492,-57.1,-78.07,20.93
p1,1764318497.9811,-4.267,-63.82,-77.09,13.06
p1,1764318497.9813,-4.199,-64.51,-77.57,12.84
p1,1764318498.0336,-4.753,-65.65,-77.51,11.57
p1,1764318498.0343,-3.751,-65.95,-76.73,10.4
p1,1764318498.0891,2.766,-65.99,-76.9,10.53
p1,1764318498.0911,6.934,-66.32,-78.51,11.92
p1,1764318498.1473,-4.237,-62.79,-77.25,14.31
p1,1764318498.1476,3.185,-61.97,-76.79,14.68
p1,1764318498.3426,5.427,-65.9,-77.48,11.26
p1,1764318498.4248,-3.039,-57.3,-76.79,19.44
p1,1764318498.4266,6.74,-57.29,-77.6,20.27
p1,1764318498.4823,-5.138,-70.73,-77.72,6.014
p1,1764318498.5373,-7.475,-69.41,-77.99,7.936
p1,1764318498.6466,-4.605,-62.07,-77.06,14.84
p1,1764318498.6476,-4.217,-62.12,-78.08,15.85
p1,1764318498.7013,-3.938,-58.71,-77,18.22
p1,1764318498.7016,5.822,-58.6,-78.12,19.47
p1,1764318498.7568,-7.566,-69.11,-77.64,7.873
p1,1764318498.8091,4.267,-68.64,-76.97,7.643
p1,1764318498.8093,4.23,-68.91,-77.84,8.339
p1,1764318498.8648,-4.729,-64.65,-77.43,12.54
p1,1764318498.8653,-4.732,-65.2,-76.83,11.32
p1,1764318498.9183,4.688,-58.89,-77.95,19
p1,1764318498.9186,3.82,-58.65,-76.93,18.21
p1,1764318499.0241,6.23,-65.84,-78.1,11.99
p1,1764318499.0251,-3.535,-66.03,-76.74,10.32
p1,1764318499.0753,3.097,-51.81,-76.89,25.07
p1,1764318499.1011,5.518,-68,-76.61,7.965
p1,1764318499.1268,5.134,-65.66,-77.61,11.67
p1,1764318499.1273,5.127,-65.57,-76.39,10.44
p1,1764318499.1786,7.607,-55.28,-77.62,22.32
p1,1764318499.2283,7.496,-67.94,-77.28,8.802
p1,1764318499.2791,-6.327,-69.96,-77.5,6.692
p1,1764318499.3263,5.691,-59.39,-77.73,18.27
p1,1764318499.3268,2.829,-59.21,-76.66,17.37
p1,1764318499.4706,4.979,-59.98,-76.82,16.75
p1,1764318499.4716,4.738,-59.92,-77.69,17.7
p1,1764318499.5178,-7.091,-64.07,-77.75,13.5
p1,1764318499.5198,-5.458,-64.13,-77.15,12.8
p1,1764318499.5433,4.337,-67.47,-77.29,9.336
p1,1764318499.5881,-5.543,-68.53,-77.29,8.143
p1,1764318499.5891,2.205,-67.81,-76.74,8.33
p1,1764318499.6128,-7.039,-70.42,-77.51,6.148
p1,1764318499.6593,-3.38,-63.94,-76.73,12.55
p1,1764318499.6603,-3.825,-64.12,-77.58,13.26
p1,1764318499.7058,4.291,-51.27,-77.09,25.81
p1,1764318499.7061,-4.277,-51.36,-78.05,26.68
p1,1764318499.7521,-2.8,-61.61,-76.26,14.5
p1,1764318499.7523,4.324,-61.81,-77.18,15.25
p1,1764318499.7981,6.297,-55.22,-77.36,22.12
p1,1764318499.8001,-4.861,-55.43,-76.96,21.5
p1,1764318499.8208,-3.904,-68.13,-76.81,8.042
p1,1764318499.8228,-5.144,-68.33,-77.09,8.145
p1,1764318499.8453,-7.078,-67.84,-77.47,9.135
p1,1764318499.8456,5.416,-69.1,-76.47,6.492
p1,1764318499.8676,7.196,-68.86,-77.68,8.219
p1,1764318499.8921,5.103,-47.54,-77.23,29.69
p1,1764318499.8923,5.114,-47.56,-76.59,29.02
p1,1764318499.9408,-3.922,-61.45,-76.76,15.18
p1,1764318499.9936,4.768,-48.1,-76.74,28.63
p1,1764318499.9938,4.747,-48.14,-77.96,29.82
p1,1764318500.0501,-5.809,-67.78,-76.62,8.231
p1,1764318500.0511,7.783,-67.46,-77.77,9.88
p1,1764318500.1766,7.104,-58.93,-76.99,18
p1,1764318500.1786,3.995,-58.77,-76.33,17.48
p1,1764318500.2123,-6.716,-61.21,-77.84,16.54
p1,1764318500.2126,1.814,-61.37,-77.29,15.81
p1,1764318500.3186,5.448,-65.81,-77.72,11.62
p1,1764318500.3531,3.985,-57.91,-76.59,18.62
p1,1764318500.3538,3.844,-58.22,-77.55,19.27
p1,1764318500.3858,2.296,-62.94,-76.6,13.47
p1,1764318500.3878,-6.657,-62.75,-78.45,15.59
p1,1764318500.4521,-3.669,-62.98,-76.24,13.05
p1,1764318500.4806,3.564,-61.06,-77.01,15.83
p1,1764318500.4816,-6.137,-61.15,-78.03,16.79
p1,1764318500.5408,6.372,-70.4,-78.52,7.396
p1,1764318500.5698,-5.578,-53.77,-77.93,24.14
p1,1764318500.5703,-5.637,-54.08,-76.85,22.75
p1,1764318500.5978,-7.544,-64.27,-78.14,13.69
p1,1764318500.5981,2.284,-64.04,-76.7,12.42
p1,1764318500.6246,-7.119,-70.06,-77.95,7.115
p1,1764318500.6803,-4.669,-58.55,-77.35,18.74
p1,1764318500.6818,-4.656,-58.99,-76.49,17.42
p1,1764318500.7496,3.688,-61.13,-77.43,16.2
p1,1764318500.7498,7.196,-61.33,-78.11,16.69
p1,1764318500.8191,5.897,-70.07,-77.19,6.183
p1,1764318500.8196,-5.504,-70.45,-78.07,6.796
p1,1764318500.9436,-7.6,-68.23,-77.43,8.638
p1,1764318501.0058,3.39,-62.73,-76.57,13.66
p1,1764318501.0761,-6.748,-62.86,-77.5,14.49
p1,1764318501.0771,-4.649,-63.93,-76.79,12.63
p1,1764318501.1096,4.283,-65.11,-77.43,12.07
p1,1764318501.1098,4.295,-64.34,-76.36,11.74
p1,1764318501.1426,5.146,-59.96,-77.39,17.36
p1,1764318501.1443,-4.77,-60.35,-76.89,16.44
p1,1764318501.2056,4.288,-59.12,-76.8,17.6
p1,1764318501.2076,-6.723,-59.24,-77.28,17.97
p1,1764318501.2686,5.929,-64.68,-77.49,12.58
p1,1764318501.2703,3.979,-64.83,-76.04,10.87
p1,1764318501.3336,7.1,-55.11,-77.57,22.44
p1,1764318501.3351,-1.927,-55.24,-76.49,21.22
p1,1764318501.3656,-6.285,-68.62,-77.9,8.729
p1,1764318501.3663,-5.873,-69.01,-76.92,7.142
p1,1764318501.3981,-4.329,-68.56,-77.06,7.842
p1,1764318501.3991,7.743,-67.98,-78.31,9.907
p1,1764318501.4293,-5.493,-66.27,-77.58,10.98
p1,1764318501.4308,-5.274,-66.22,-76.56,9.924
p1,1764318501.4631,2.677,-63.43,-77.07,13.45
p1,1764318501.4636,-5.85,-63.72,-77.77,13.87
p1,1764318501.5256,6.733,-63.38,-77.72,14.17
p1,1764318501.5261,4.624,-63.65,-77.08,13.23
p1,1764318501.5893,5.483,-67.41,-76.69,8.731
p1,1764318501.5898,-4.742,-66.81,-77.59,10.41
p1,1764318501.6211,6.164,-56.52,-77.78,21.23
p1,1764318501.6221,2.477,-56.48,-76.83,20.31
p1,1764318501.6850,-5.939,-66.27,-77.6,11
p1,1764318501.6853,2.121,-65.61,-76.08,10.07
p1,1764318501.7181,6.38,-62.76,-77.89,14.99
p1,1764318501.8458,-5.401,-67.38,-77.89,10.11
p1,1764318501.8788,-7.122,-61.75,-78.49,16.65
p1,1764318501.9103,6.378,-61.43,-77.66,16.13
p1,1764318501.9116,2.237,-62.13,-76.29,13.99
p1,1764318501.9721,2.728,-49.62,-76.7,27.07
p1,1764318501.9731,-7.723,-49.68,-77.85,28.16
p1,1764318502.0348,4.531,-60.64,-77.13,16.39
p1,1764318502.0368,-6.062,-60.2,-77.25,16.96
p1,1764318502.0661,2.266,-64.65,-76.29,11.33
p1,1764318502.0673,4.481,-64.81,-77.67,12.63
p1,1764318502.0991,5.103,-52.18,-77.4,25.21
p1,1764318502.0993,5.094,-52.06,-77.56,25.5
p1,1764318502.1613,7.6,-66.03,-78.07,11.76
p1,1764318502.1618,1.277,-66.37,-77.23,10.49
p1,1764318502.2251,-4.698,-50.34,-78.16,27.81
p1,1764318502.2253,4.7,-50.28,-76.91,26.63
p1,1764318502.2563,-6.996,-68.13,-77.37,8.689
p1,1764318502.2881,5.161,-54.16,-76.31,22.13
p1,1764318502.2883,6.544,-54.06,-77.04,22.95
p1,1764318502.3498,4.149,-62.61,-78,15.26
p1,1764318502.4773,-7.576,-52.52,-77.61,25.08
p1,1764318502.4788,1.831,-52.53,-76.55,24.01
p1,1764318502.5408,-3.491,-53.27,-76.51,23.22
p1,1764318502.5416,6.675,-53.06,-77.08,24.01
p1,1764318502.6633,2.705,-57.15,-76.97,19.77
p1,1764318502.6638,5.443,-57.06,-77.43,20.33
p1,1764318502.7883,-5.517,-60.17,-76.85,16.59
p1,1764318502.7886,6.67,-60.21,-77.75,17.47
p1,1764318502.8508,-6.33,-63.97,-77.99,13.85
p1,1764318502.8513,2.67,-64.42,-76.87,12.2
p1,1764318503.0966,5.961,-64.04,-77.74,13.51
p1,1764318503.0971,2.307,-64.39,-76.85,12.2
p1,1764318503.1551,-4.3,-65.33,-78.07,12.51
p1,1764318503.4938,3.513,-58.57,-77.35,18.71
p1,1764318503.5158,3.516,-58.37,-76.85,18.42
p1,1764318503.6331,3.508,-58.51,-74.25,15.61
p1,1764318503.7036,3.894,-67.01,-76.05,8.467
p1,1764318503.7056,-5.899,-67.53,-77.11,9.075
p1,1764318503.7648,3.517,-58.52,-76.41,17.82
p1,1764318504.0026,-5.915,-68.7,-76.66,7.199
p1,1764318504.1201,5.888,-66.34,-77.68,11.01
p1,1764318504.1213,-2.298,-66.57,-76.78,9.77
p1,1764318504.5863,3.489,-63.99,-76.57,12.33
p1,1764318504.5873,-3.754,-64.71,-77.65,12.72
p1,1764318504.6443,5.047,-67.17,-76.73,9.05
p1,1764318504.6453,5.858,-67.13,-77.5,9.957
p1,1764318505.4413,-3.134,-68.44,-76.6,7.447
p1,1764318505.4436,-4.76,-68.72,-77.34,7.977
p1,1764318505.7768,-3.223,-68.87,-77.13,7.561
p1,1764318505.7771,4.226,-69.88,-77.35,6.611
p1,1764318505.9986,2.133,-68.79,-76.81,7.268
p1,1764318505.9996,-5.166,-68,-77.35,8.821
p1,1764318506.2203,7.122,-69.47,-78.12,8.016
p1,1764318506.6556,-5.505,-68.82,-77.21,7.714
p1,1764318507.2096,5.02,-68.9,-77.67,8.157
p1,1764318507.2106,3.858,-68.87,-77.13,7.557
p1,1764318513.5933,3.504,-58.31,-76.1,17.72
p1,1764318513.6153,3.513,-58.34,-76.62,18.22
p1,1764318513.7323,3.517,-58.88,-76.31,17.34
p1,1764318513.8643,3.513,-58.81,-76.34,17.45
C,1764318519.015,5,0
p1,1764318523.6925,4.67,-67.44,-77.26,9.339
p1,1764318523.6928,3.508,-58.42,-76.68,18.19
p1,1764318523.7146,3.507,-58.7,-76.08,17.3
p1,1764318523.7148,4.66,-68.1,-77.05,8.353
p1,1764318523.8318,3.517,-58.38,-76.52,18.07
p1,1764318523.9636,3.513,-58.35,-76.4,17.98
p1,1764318523.9638,-4.66,-68.18,-76.96,8.166
p1,1764318533.7920,3.514,-58.42,-76.24,17.75
p1,1764318533.8140,3.513,-58.43,-77.32,18.84
p1,1764318533.9313,3.512,-58.51,-76.62,18.05
p1,1764318534.0631,3.513,-58.26,-76.4,18.08
G,1764318538,13.069066667,-16.747468333,18.1
C,1764318539.015,4,0
p1,1764318543.8915,3.513,-58,-76.89,18.83
p1,1764318543.9135,3.518,-58.43,-76.48,17.98
p1,1764318544.0308,3.513,-58.24,-76.14,17.83
p1,1764318544.1625,3.512,-58.55,-76.49,17.87
p1,1764318553.9910,3.51,-58.25,-76.97,18.66
p1,1764318554.0130,3.513,-58.37,-76.26,17.81
p1,1764318554.1300,3.507,-58.36,-76.62,18.2
p1,1764318554.2620,3.511,-58.36,-76.04,17.6
C,1764318559.017,5,0
p1,1764318564.0905,3.513,-58.68,-76.15,17.39
p1,1764318564.1123,3.517,-58.4,-76.27,17.8
p1,1764318564.2295,3.512,-58.64,-76.94,18.23
p1,1764318564.3613,3.51,-58.24,-76.47,18.16
p1,1764318574.1898,3.513,-58.13,-76.28,18.09
p1,1764318574.2118,3.509,-58.2,-76.67,18.41
p1,1764318574.3290,3.512,-58.23,-76.29,17.99
p1,1764318574.4608,3.509,-58.25,-76.09,17.77
p1,1764318584.2893,3.512,-58.02,-76.14,18.06
p1,1764318584.3113,3.511,-58.21,-76.56,18.29
p1,1764318584.4285,3.513,-58.6,-76.39,17.72
p1,1764318584.5603,3.508,-58.23,-76.92,18.64
p1,1764318594.3888,3.512,-58.68,-76.49,17.74
p1,1764318594.4108,3.52,-58.46,-76.15,17.62
p1,1764318594.5278,3.508,-58.23,-76.78,18.49
p1,1764318594.6598,3.513,-58.11,-76.55,18.38
G,1764318598,13.069068333,-16.74747,18.1
C,1764318599.015,4,0
p1,1764318604.4883,3.507,-58.34,-75.98,17.57
p1,1764318604.5100,3.508,-58.23,-75.91,17.61
p1,1764318604.6272,3.51,-58.57,-76.72,18.08
p1,1764318604.7590,3.511,-57.94,-76.04,18.03
p1,1764318604.7592,4.691,-66.99,-77.12,9.686
p1,1764318614.5875,3.517,-58.3,-76.24,17.87
p1,1764318614.6095,3.507,-58.2,-76.94,18.68
p1,1764318614.7268,3.514,-58.07,-76.9,18.78
p1,1764318614.8585,3.515,-58.17,-76.87,18.64
C,1764318619.015,5,0
p1,1764318624.6870,3.512,-58.71,-76.41,17.63
p1,1764318624.7090,3.511,-58.75,-76.88,18.06
p1,1764318624.8262,3.508,-58.51,-76.68,18.1
p1,1764318624.9580,3.517,-58.37,-76.15,17.71
p1,1764318634.7865,3.507,-58.01,-76.29,18.22
p1,1764318634.8085,3.514,-58.17,-75.78,17.53
p1,1764318634.9255,3.512,-58.29,-75.89,17.53
p1,1764318635.0575,3.513,-58.1,-76.59,18.43
C,1764318639.018,4,0
p1,1764318644.8860,3.511,-58.29,-76.01,17.65
p1,1764318644.9077,3.511,-58.31,-76.72,18.34
p1,1764318645.0250,3.515,-58.28,-76.99,18.65
p1,1764318645.1567,3.503,-58.17,-75.78,17.54
p1,1764318654.9852,3.511,-58.21,-76.65,18.38
p1,1764318655.0072,3.508,-58.4,-76.59,18.12
p1,1764318655.1245,3.509,-58.63,-76.71,18.01
p1,1764318655.2562,3.509,-58.27,-76.13,17.79
G,1764318658,13.069068333,-16.747468333,18.2
p1,1764318665.0847,3.511,-58.56,-76.81,18.19
p1,1764318665.1067,3.507,-58.22,-76.41,18.13
p1,1764318665.2240,3.506,-58.47,-76.35,17.82
p1,1764318665.3557,3.51,-58.15,-76.16,17.94
p1,1764318675.1842,3.505,-58.3,-76.31,17.94
p1,1764318675.2062,3.515,-58.41,-76.01,17.52
p1,1764318675.3232,3.512,-58.23,-76.19,17.89
p1,1764318675.4552,3.52,-58.53,-76.21,17.61
C,1764318679.015,5,0
p1,1764318685.2835,3.513,-58.5,-75.89,17.3
p1,1764318685.2837,4.678,-67.4,-76.67,8.724
p1,1764318685.3055,3.511,-58.18,-75.95,17.7
p1,1764318685.4227,3.515,-58.29,-76.26,17.9
p1,1764318685.5545,3.508,-58.51,-76.84,18.27
p1,1764318695.3829,3.515,-58.34,-76.97,18.57
p1,1764318695.4049,3.507,-58.36,-76.62,18.2
p1,1764318695.5222,3.51,-58.46,-76.55,18.03
p1,1764318695.6540,3.512,-58.69,-76.46,17.69
C,1764318699.017,4,0
p1,1764318705.4824,3.508,-58.28,-76.26,17.91
p1,1764318705.5044,3.508,-58.12,-76.81,18.63
p1,1764318705.6217,3.513,-58.28,-76.27,17.92
p1,1764318705.7534,3.512,-58.67,-76.11,17.36
p1,1764318715.5819,3.511,-58.3,-76.48,18.11
p1,1764318715.6039,3.51,-58.37,-75.87,17.43
p1,1764318715.7209,3.508,-58.08,-76.46,18.32
p1,1764318715.8527,-4.696,-67.45,-76.7,8.7
p1,1764318715.8529,3.511,-58.28,-76.31,17.96
G,1764318718,13.069068333,-16.747468333,18.2
p1,1764318725.6812,3.505,-58.22,-76.15,17.86
p1,1764318725.7032,3.511,-58.49,-76.48,17.93
p1,1764318725.8204,3.508,-58.14,-76.53,18.33
p1,1764318725.9522,3.509,-58.47,-76.65,18.11
p1,1764318735.7807,3.508,-58.14,-77.09,18.89
p1,1764318735.8027,3.514,-58.33,-76.28,17.89
p1,1764318735.9199,3.519,-58.54,-76.22,17.6
p1,1764318736.0517,3.513,-58.14,-76.91,18.71
C,1764318739.016,5,0
p1,1764318745.8802,3.516,-58.05,-76.71,18.61
p1,1764318745.9022,3.508,-58.58,-76.13,17.48
p1,1764318746.0194,3.516,-58.33,-75.55,17.14
